,Type,HBA,X HBA,Mw HBA,HBD,X HBD,Mw HBD,T (K),Viscosity
2143,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,313.15,14.21
2144,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,328.15,7.17
2145,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,343.15,4.14
2146,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,358.15,2.65
2147,5,CC1CCC(C(C1)O)C(C)C,0.8,156.27,CCCCCCCCCCCCCC(=O)O,0.2,228.37,373.15,1.82
2148,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,323.15,8.1
2149,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,338.15,4.29
2150,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,353.15,2.6
2151,5,CC1CCC(C(C1)O)C(C)C,0.5,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,368.15,1.73
2152,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,283.15,99.37
2153,5,CC1CCC(C(C1)O)C(C)C,0.67,156.27,CC1=CC(=C(C=C1)C(C)C)O,0.33,150.22,298.15,33.08
2154,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,348.15,3.42
2155,5,CC1CCC(C(C1)O)C(C)C,0.95,156.27,CC1=CCC(CC1O)C(C)(C)O,0.05,170.25,363.15,2.03
2156,5,C1CC(NC1)C(=O)O,0.5,115.13,CC(C(=O)O)O,0.5,90.08,323.15,997.4
2157,5,C1CC(NC1)C(=O)O,0.5,115.13,CC(C(=O)O)O,0.5,90.08,338.15,338.9
2158,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,308.15,636.1
2159,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,323.15,219.6
2160,5,C1CC(NC1)C(=O)O,0.333,115.13,CC(=O)CCC(=O)O,0.667,116.12,338.15,94.5
2161,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,298.15,8.64
2162,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,313.15,5.67
2163,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,328.15,3.97
2164,5,CCCCCCCCC(=O)O,0.75,158.24,CCCCCCCCCCCC(=O)O,0.25,200.32,343.15,2.92
2165,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,308.15,5.39
2166,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,323.15,3.78
2167,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,338.15,2.78
2168,5,CCCCCCCC(=O)O,0.75,144.21,CCCCCCCCCCCC(=O)O,0.25,200.32,353.15,2.12
2169,5,CC1=CC(=C(C=C1)C(C)C)O,0.25,150.22,C=CCCCCCCCCC(=O)O,0.75,184.28,298.0,12.4
2170,5,CC1=CC(=C(C=C1)C(C)C)O,0.6,150.22,C=CCCCCCCCCC(=O)O,0.4,184.28,298.0,14.4
2171,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,278.15,74.83
2172,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,308.15,12.72
2173,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,323.15,6.93
2174,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,338.15,4.25
2175,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,353.15,2.85
2176,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,368.15,2.03
2177,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.5,152.23,373.15,1.84
2178,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,303.15,9.86
2179,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,318.15,5.74
2180,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,333.15,3.7
2181,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,348.15,2.57
2182,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,363.15,1.89
2183,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CCCCCCCCCC(=O)O,0.5,172.26,298.15,11.2
2184,5,CC1=CC(=C(C=C1)C(C)C)O,0.7,150.22,CC1(C2CCC1(C(=O)C2)C)C,0.3,152.23,288.0,18.8
2185,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,313.15,8.37
2186,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,328.15,5.1
2187,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,343.15,3.4
2188,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,358.15,2.42
2189,5,CC1=CC(=C(C=C1)C(C)C)O,0.55,150.22,CCCCCCCCCCCC(=O)O,0.45,200.32,373.15,1.8
2190,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,323.15,6.29
2191,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,338.15,3.91
2192,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,363.15,2.12
2193,5,CC1=CC(=C(C=C1)C(C)C)O,0.8,150.22,CCCCCCCCCCCCCCCC(=O)O,0.2,256.43,368.15,1.92
2194,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,313.15,30.29
2195,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,328.15,12.56
2196,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,343.15,6.37
2197,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,358.15,3.74
2198,5,CC1=CC(=C(C=C1)C(C)C)O,0.5,150.22,CC1(C2CCC1(C(C2)O)C)C,0.5,154.25,373.15,2.45
2199,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,328.15,4.77
2200,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,343.15,3.03
2201,5,CC1=CC(=C(C=C1)C(C)C)O,0.9,150.22,CCCCCCCCCCCCCCCCCC(=O)O,0.1,284.48,358.15,2.1
2202,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,293.15,11.97
2203,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,308.15,6.68
2204,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,323.15,4.17
2205,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,338.15,2.83
2206,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,353.15,2.05
2207,5,CC1=CC(=C(C=C1)C(C)C)O,0.42,150.22,CCCCCCCC(=O)O,0.58,144.21,368.15,1.54
2208,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,313.15,8.69
2209,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,328.15,5.07
2210,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,343.15,3.28
2211,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,358.15,2.3
2212,5,CC1=CC(=C(C=C1)C(C)C)O,0.75,150.22,CCCCCCCCCCCCCC(=O)O,0.25,228.37,373.15,1.69
2213,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,298.15,39.03
2214,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,313.15,21.0
2215,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,328.15,12.4
2216,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCC(=O)O,0.5,172.26,343.15,7.85
2217,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,298.15,46.51
2218,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,313.15,24.76
2219,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,328.15,14.61
2220,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,CCCCCCCCCCCC(=O)O,0.5,200.32,343.15,9.23
2221,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,303.15,9.52
2222,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,333.15,3.24
2223,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.333,386.63,C1=CC=C(C=C1)O,0.667,94.11,363.15,1.73
2224,5,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,0.5,386.63,C1=CC=C(C=C1)O,0.5,94.11,313.15,22.0
